MAE1,MAE2,MAE3,MAE4,MAE5,MAE6
22.858927,22.856253,22.794163,22.756313,22.75948,22.76482
22.804127,22.76148,22.700926,22.692497,22.726807,22.722523
22.721886,22.686787,22.657616,22.668762,22.708933,22.685707
22.693066,22.665554,22.650688,22.678625,22.755344,22.79117
22.666576,22.641884,22.648851,22.70802,22.827171,22.897905
22.629097,22.632984,22.68215,22.76469,22.879322,22.907177
22.665314,22.685987,22.750584,22.851381,22.996098,23.07858
22.689674,22.71914,22.807842,22.937342,23.111757,23.21928
22.695099,22.758854,22.889702,23.031109,23.17255,23.199898
22.672863,22.834679,23.012339,23.086613,23.048431,22.836262
22.805534,23.009903,23.11669,23.05695,22.87631,22.615158
23.007557,23.111078,23.051466,22.906605,22.75421,22.67952
23.103462,23.037045,22.863516,22.766943,22.784132,22.920345
22.997364,22.85463,22.716984,22.736698,22.87294,23.032608
22.827045,22.740396,22.723919,22.82319,22.972038,23.061188
22.740278,22.718117,22.774834,22.898556,23.051609,23.13888
22.708971,22.723585,22.824884,22.968243,23.144203,23.239626
22.695011,22.761648,22.90849,23.055368,23.197441,23.219975
22.690636,22.84549,23.02729,23.117273,23.119755,22.967117
22.811068,23.002914,23.12554,23.109634,22.99872,22.80778
22.979792,23.096197,23.088196,23.0029,22.90226,22.836946
23.067673,23.040287,22.93015,22.87637,22.905113,23.005733
22.970972,22.868748,22.781193,22.818214,22.942135,23.05038
22.809292,22.753431,22.767757,22.86264,22.979023,22.992336
22.6973,22.746988,22.841732,22.912228,22.930283,22.81578
22.737465,22.840857,22.918106,22.91911,22.871119,22.751999
22.838741,22.905018,22.904217,22.86366,22.832058,22.801647
22.869886,22.861904,22.808083,22.78148,22.805523,22.827906
22.80281,22.762808,22.718752,22.724962,22.772812,22.766918
22.717112,22.695892,22.68748,22.707417,22.747025,22.708136
22.678774,22.684244,22.69327,22.708439,22.742968,22.715473
22.679604,22.691284,22.697166,22.710299,22.757204,22.7603
22.680157,22.687735,22.691868,22.713346,22.774752,22.789341
22.667492,22.678196,22.690813,22.721302,22.785044,22.790102
22.656733,22.677774,22.70015,22.732405,22.790228,22.785618
22.658525,22.68756,22.712435,22.740864,22.793007,22.78723
22.668003,22.697891,22.719091,22.743721,22.793972,22.790602
22.67608,22.702765,22.71983,22.743553,22.7948,22.793217
22.678478,22.70242,22.718018,22.742683,22.794914,22.79279
22.67545,22.698902,22.714884,22.739166,22.788408,22.780085
