MAE1,MAE2,MAE3,MAE4,MAE5,MAE6
22.774529,22.806274,22.832554,22.82344,22.800617,22.771088
22.770336,22.789762,22.789478,22.771427,22.745636,22.743856
22.732452,22.729263,22.701548,22.674519,22.65325,22.739471
22.721975,22.704721,22.68346,22.683914,22.720512,22.79475
22.728188,22.713463,22.71473,22.77298,22.813787,22.846092
22.722748,22.725037,22.768908,22.820097,22.857178,22.873857
22.73415,22.773083,22.821114,22.851526,22.886198,22.890064
22.746542,22.791763,22.812967,22.828592,22.84819,22.825848
22.83546,22.88784,22.927643,22.929241,22.914616,22.787582
22.711914,22.748495,22.766735,22.697384,22.586372,22.397404
22.730822,22.740974,22.653162,22.5026,22.309172,22.113138
22.683819,22.58546,22.428333,22.229954,22.016096,21.807888
22.641306,22.48001,22.306673,22.080906,21.880136,21.711117
22.608763,22.424469,22.249062,22.037477,21.873764,21.739998
20.495533,20.234234,20.029158,19.76626,19.825577,19.396141
19.50243,19.331741,19.187824,19.06931,18.995644,18.81828
19.44515,19.3014,19.202078,19.102722,18.91133,19.105162
19.010223,18.889782,18.789448,18.661297,18.617628,18.667442
18.883457,18.80341,18.732866,18.640821,18.603718,18.668854
18.85784,18.787537,18.718733,18.694244,18.652363,18.669695
18.821447,18.761045,18.756113,18.720211,18.676298,18.717943
18.781881,18.76391,18.782759,18.71011,18.70172,18.773813
18.740005,18.748764,18.74017,18.686983,18.6972,18.777674
18.720984,18.714548,18.712652,18.676722,18.68084,18.756418
18.706577,18.696993,18.707645,18.668041,18.663755,18.719269
18.691662,18.684235,18.694357,18.647911,18.63682,18.677269
18.668081,18.658035,18.660597,18.61195,18.598158,18.633677
18.635113,18.620066,18.615547,18.569654,18.557726,18.59301
18.599695,18.583717,18.579262,18.541853,18.535835,18.572042
18.571795,18.557493,18.555958,18.525894,18.523577,18.559042
18.549292,18.537369,18.537865,18.512022,18.511494,18.54601
18.520723,18.509415,18.509481,18.485516,18.48656,18.51989
18.451721,18.420218,18.44016,18.388853,18.40718,19.021997
18.388735,18.43293,18.41405,18.404749,19.052256,19.306469
18.392849,18.43825,18.379257,19.022385,19.358341,19.52444
18.360579,18.401989,18.978613,19.258118,19.447208,19.656237
18.407728,18.99238,19.34736,19.483189,19.661018,19.874516
18.972528,19.302855,19.486519,19.594769,19.835545,19.919413
18.967052,19.117315,19.258081,19.343723,19.48853,19.458622
18.844315,19.004194,19.159067,19.210962,19.26353,19.262848
18.81287,18.978653,19.073317,19.083189,19.119106,19.12903
18.823093,18.944738,18.979542,18.986032,19.024323,19.047245
18.769264,18.84022,18.854288,18.863907,18.903975,18.944653
18.708447,18.773262,18.792482,18.80191,18.847584,18.903595
18.698103,18.766602,18.78805,18.801325,18.849277,18.90352
18.70582,18.776812,18.795868,18.803934,18.848839,18.901451
18.733936,18.80716,18.8214,18.82049,18.863045,18.918924
18.7641,18.830202,18.832474,18.824675,18.866508,18.915798
18.770441,18.825012,18.819134,18.8049,18.840242,18.887102
18.766205,18.813175,18.801264,18.778719,18.808277,18.859028
18.757254,18.795723,18.775497,18.746552,18.77476,18.829245
18.741827,18.770334,18.744818,18.714193,18.743706,18.802046
18.72937,18.750256,18.725021,18.696974,18.72906,18.791296
18.712,18.728807,18.70739,18.68229,18.718353,18.781939
18.700089,18.718296,18.70256,18.680656,18.721077,18.786966
18.69525,18.715353,18.70304,18.684761,18.7297,18.79496
18.690996,18.712103,18.703472,18.687933,18.735485,18.79894
18.686346,18.709066,18.703518,18.688368,18.736736,18.79863
18.68147,18.70519,18.700531,18.684328,18.733053,18.793396
18.674612,18.697433,18.69247,18.674992,18.723942,18.783642
18.665281,18.685934,18.681044,18.662476,18.711977,18.772179
18.65448,18.672909,18.669052,18.649914,18.700605,18.761894
18.650942,18.668282,18.667337,18.648869,18.701796,18.766693
18.655094,18.672033,18.674824,18.658035,18.715239,18.78259
18.660484,18.678278,18.685844,18.671438,18.733095,18.801552
18.6661,18.686716,18.69915,18.687086,18.75234,18.820583
18.672722,18.696856,18.712566,18.702568,18.769596,18.836647
18.680153,18.707216,18.72485,18.715784,18.782957,18.849037
18.676874,18.705322,18.723667,18.71373,18.7813,18.845665
18.663258,18.692806,18.711624,18.700207,18.767433,18.831774
18.6477,18.677433,18.69569,18.683165,18.749435,18.81578
18.632917,18.661469,18.67939,18.665546,18.731085,18.801207
18.619305,18.646708,18.665253,18.650019,18.716402,18.790607
18.606798,18.633583,18.65306,18.637486,18.705578,18.782932
18.597158,18.623856,18.644773,18.629879,18.699219,18.779112
18.590252,18.617144,18.639431,18.625174,18.694838,18.776426
18.584282,18.611494,18.634592,18.62011,18.689444,18.771994
18.578506,18.605862,18.628613,18.613258,18.681917,18.764835
18.572943,18.598852,18.61926,18.602453,18.669615,18.752668
18.566223,18.589048,18.607544,18.589714,18.656532,18.74062
18.41196,18.482117,18.568115,18.478289,18.633696,19.91584
18.486801,18.580517,18.632177,18.67569,20.136667,20.695494
18.603367,18.699657,18.79068,20.267212,20.898806,21.086805
18.555664,18.611742,20.252518,20.80515,21.020706,21.031609
18.51186,20.026566,20.68143,20.90458,20.958643,20.933065
19.937963,20.564117,20.82126,20.85197,20.927473,21.110493
21.46971,21.7327,21.505003,21.402975,21.581032,21.497879
21.780914,21.491096,21.38912,21.45512,21.275791,21.304796
21.945742,21.932669,21.804924,21.661495,21.584255,21.473045
22.288908,22.21043,21.923512,21.841553,21.702383,21.45071
22.373869,22.185635,21.887272,21.809244,21.579245,21.339792
22.383192,22.198257,21.915224,21.773453,21.561634,21.347546
22.346743,22.154074,21.885923,21.753931,21.561281,21.379425
22.323818,22.130703,21.91742,21.81437,21.619175,21.460924
22.388758,22.235214,22.035862,21.893044,21.745989,22.004333
22.499344,22.312645,22.191208,22.113821,22.362827,22.573654
22.665855,22.493885,22.380014,22.677176,22.926655,23.023771
22.750635,22.629612,22.875984,23.214952,23.302895,22.936827
22.627525,22.89396,23.243456,23.370659,22.966537,22.563526
22.935423,23.239927,23.28451,22.930271,22.626202,22.355284
22.89591,22.912153,22.537268,22.144293,21.95472,21.874119
22.74731,22.355698,22.028625,21.760082,21.647795,21.649754
22.31401,21.969303,21.807285,21.686516,21.601664,21.542446
22.388487,22.22826,22.158203,22.082767,22.01392,22.40464
22.515678,22.45667,22.427713,22.444149,22.877659,23.163872
22.715883,22.679115,22.598457,23.089367,23.427135,23.421162
22.364328,22.310394,22.684397,22.957783,23.020706,23.615948
22.2086,22.493061,22.810017,22.837051,23.56325,23.749077
22.43167,22.628428,22.48394,23.240627,23.654959,23.707697
22.391228,22.416763,23.237522,23.676476,24.020325,22.349154
22.440739,23.574215,23.750118,23.945732,22.121548,21.406677
23.579483,23.834366,24.007818,22.273762,21.648216,21.406506
23.698195,23.8598,22.124105,21.36065,21.390697,21.3396
23.944046,22.097218,21.44218,21.248697,21.266224,21.20435
22.022375,21.304785,21.209244,21.160906,21.164406,21.067701
21.587645,21.545227,21.606726,21.51347,21.606792,22.484764
21.827225,21.909529,21.757797,21.81709,22.77254,23.49751
22.079983,21.94882,21.729713,22.731358,23.53085,23.66211
22.02058,21.902525,22.778301,23.616013,23.964756,22.945347
21.981491,23.147663,23.72649,23.962872,22.826237,22.168665
23.268017,23.869778,24.0476,22.868244,22.394878,22.177526
23.492836,23.697657,22.62757,22.072973,22.015371,22.639406
23.614511,22.43349,21.972616,21.771002,22.531294,22.86332
22.362879,21.863499,21.772192,22.506025,22.914806,22.88144
22.225163,22.152657,22.960981,23.309,23.31131,22.775633
22.364622,23.192528,23.536232,23.596527,23.059486,22.623224
23.354618,23.70339,23.745796,23.186127,22.958206,22.749386
23.070637,23.069778,22.62273,22.266056,22.186928,22.020216
22.88498,22.432606,22.116718,21.899044,21.793962,21.78695
22.311201,21.993774,21.85441,21.744349,21.663284,21.61195
22.343155,22.23363,22.176752,22.137917,22.03941,21.974749
22.534313,22.484825,22.462854,22.460287,22.400331,22.341312
22.736298,22.731339,22.726332,22.732113,22.746712,22.703772
22.816513,22.81897,22.810427,22.837933,22.87291,22.824764
22.829113,22.834633,22.840391,22.867298,22.874668,22.844511
22.823856,22.84102,22.86134,22.87678,22.863026,22.831018
22.8281,22.854319,22.874186,22.875858,22.844345,22.814163
22.82819,22.851137,22.85838,22.842632,22.807821,22.800121
22.820946,22.83286,22.828701,22.812408,22.791245,22.796072
22.816008,22.819456,22.822155,22.826881,22.816553,22.788925
22.81199,22.817652,22.826965,22.83336,22.80406,22.795431
22.810581,22.821127,22.833084,22.825994,22.816917,22.81421
22.821259,22.833664,22.836891,22.842834,22.840765,22.83706
22.810585,22.816933,22.820234,22.831009,22.831219,22.83144
22.803446,22.811779,22.82444,22.84016,22.847885,22.82242
22.806808,22.822878,22.84071,22.858852,22.846594,22.806879
22.79934,22.817125,22.814672,22.79817,22.7697,22.812798
22.783928,22.7878,22.76876,22.750338,22.784134,22.82742
22.765984,22.755058,22.733847,22.77066,22.805319,22.82156
22.731602,22.719778,22.731995,22.774557,22.793411,22.788279
22.737734,22.751944,22.784147,22.806728,22.811184,22.78516
22.754333,22.784363,22.798912,22.798256,22.784834,22.749289
22.860596,22.903585,22.922592,22.900917,22.875793,22.751062
22.739958,22.757162,22.742441,22.669676,22.573368,22.39567
22.78438,22.774124,22.688221,22.565,22.389933,22.178005
22.71722,22.62344,22.485073,22.308716,22.100239,21.891447
22.682493,22.547743,22.379642,22.166977,21.979935,21.833254
22.65543,22.487127,22.303543,22.123451,21.976665,21.854668
20.668278,20.408253,20.189732,19.953861,20.002491,19.629185
20.265718,20.09945,19.972061,19.854568,19.743288,19.708652
19.927052,19.758406,19.642895,19.537073,19.421051,19.47837
19.740658,19.634548,19.550465,19.451103,19.397839,19.452957
19.463953,19.372215,19.282148,19.219654,19.189701,19.203346
19.35368,19.281342,19.243568,19.202675,19.163197,19.211123
19.365602,19.335396,19.302107,19.293516,19.258636,19.303482
19.36044,19.33889,19.331497,19.310768,19.290386,19.347658
19.335394,19.336117,19.33387,19.299227,19.302753,19.369078
19.322018,19.326199,19.313484,19.290005,19.296898,19.353287
19.316238,19.308367,19.304123,19.281105,19.276917,19.319489
19.304516,19.29491,19.295502,19.26218,19.251383,19.281563
19.286007,19.27582,19.271912,19.23216,19.219292,19.244837
19.259323,19.245087,19.235378,19.19545,19.183456,19.20963
19.229696,19.21146,19.198841,19.16243,19.152382,19.180212
