MAE1,MAE2,MAE3,MAE4,MAE5,MAE6
18.486753,19.996485,20.678337,20.92275,20.977654,20.951214
19.909496,20.566013,20.841421,20.875172,20.946857,21.129555
21.480577,21.767916,21.53845,21.434082,21.614128,21.53005
21.800293,21.506298,21.405624,21.468937,21.293215,21.31756
21.951899,21.93897,21.812233,21.668106,21.592127,21.486351
22.290327,22.213251,21.926613,21.842493,21.708454,21.457026
22.373333,22.18384,21.88669,21.81113,21.581352,21.343328
22.379305,22.194954,21.914642,21.773502,21.562122,21.349873
22.343254,22.152145,21.885109,21.752796,21.561167,21.379725
22.320759,22.127453,21.913506,21.810312,21.615372,21.45664
22.385128,22.230267,22.030207,21.886028,21.738537,21.995453
22.492437,22.305225,22.181725,22.10186,22.34737,22.554672
22.662014,22.488739,22.376106,22.668653,22.914154,23.01006
22.74551,22.62596,22.868593,23.204803,23.287766,22.925045
22.631596,22.891247,23.23587,23.360117,22.96177,22.567741
22.92028,23.219536,23.261856,22.915976,22.6168,22.351109
22.883331,22.897327,22.528933,22.143057,21.952934,21.873383
22.735283,22.350492,22.03124,21.765533,21.65183,21.652885
22.314262,21.977406,21.816908,21.696445,21.610657,21.552305
22.39452,22.235363,22.164955,22.088848,22.019394,22.412338
22.518684,22.45885,22.430716,22.446163,22.87973,23.163073
22.719584,22.683542,22.606434,23.096502,23.431992,23.427044
22.369503,22.319565,22.693653,22.964808,23.027882,23.621016
22.217205,22.502502,22.818542,22.84776,23.570232,23.757463
22.440228,22.637161,22.496077,23.252241,23.66403,23.717829
22.396605,22.425747,23.248865,23.688446,24.029728,22.365124
22.44846,23.582859,23.760664,23.955626,22.138508,21.422428
23.58871,23.84301,24.016724,22.286743,21.66289,21.421318
23.701653,23.862331,22.132626,21.370358,21.40053,21.349628
23.943718,22.101906,21.45236,21.25771,21.273767,21.214783
22.0253,21.312809,21.217316,21.168396,21.172314,21.075436
21.595469,21.553177,21.615847,21.523787,21.615734,22.492233
21.834135,21.917103,21.768291,21.82656,22.777609,23.502537
22.089827,21.960194,21.743929,22.741201,23.541065,23.67257
22.028578,21.912067,22.78675,23.625647,23.975132,22.957329
21.990032,23.152905,23.734797,23.971226,22.839544,22.181976
23.276773,23.878109,24.056671,22.881287,22.410574,22.193016
23.497253,23.700607,22.635332,22.081856,22.02404,22.644348
23.6128,22.435602,21.979702,21.777523,22.529346,22.86438
22.36259,21.86863,21.779114,22.50506,22.913355,22.882
22.22854,22.158962,22.95938,23.309414,23.312489,22.781853
22.370672,23.190567,23.536388,23.598705,23.066029,22.631626
23.351627,23.70082,23.744282,23.18951,22.9611,22.752163
23.065773,23.065514,22.621006,22.263031,22.181475,22.015041
22.881409,22.431217,22.116165,21.8968,21.789986,21.783972
22.309105,21.992529,21.852646,21.741657,21.660402,21.60969
22.33865,22.228987,22.170822,22.132473,22.033186,21.968779
22.527897,22.477734,22.45467,22.452463,22.38966,22.330227
22.728745,22.723398,22.718138,22.723476,22.73455,22.69138
22.80997,22.812822,22.804516,22.831022,22.863682,22.816414
22.822388,22.828083,22.8336,22.859344,22.865967,22.83754
22.815744,22.832422,22.852179,22.866976,22.853222,22.82352
22.818676,22.844051,22.863735,22.865711,22.834251,22.805971
22.818123,22.840446,22.848206,22.833176,22.797983,22.79137
22.81132,22.82313,22.81979,22.803822,22.781923,22.787453
22.807444,22.810886,22.814026,22.818527,22.807613,22.781021
22.803478,22.808537,22.817753,22.823807,22.794676,22.78703
22.801695,22.811256,22.82309,22.816069,22.807076,22.805298
22.81277,22.824183,22.827618,22.833689,22.831528,22.829025
22.802357,22.807873,22.811579,22.822327,22.822819,22.82437
22.795647,22.803318,22.816336,22.832178,22.84047,22.81662
22.799032,22.814314,22.832436,22.850998,22.839684,22.801762
22.790829,22.8078,22.805939,22.790089,22.76263,22.806934
22.775772,22.77948,22.76138,22.743505,22.777443,22.821991
22.759104,22.748278,22.727777,22.764528,22.799541,22.817791
22.724796,22.712687,22.725098,22.76772,22.788082,22.784851
22.73059,22.744087,22.776455,22.800058,22.806168,22.782087
22.746714,22.776001,22.79158,22.792244,22.78032,22.747097
22.802925,22.840975,22.859798,22.835382,22.813143,22.682049
22.692753,22.710136,22.693241,22.62019,22.51403,22.339113
22.738016,22.724773,22.63776,22.511597,22.328953,22.120678
22.68069,22.587143,22.450117,22.269188,22.064053,21.860058
22.645739,22.51191,22.344099,22.134916,21.95544,21.810316
22.617767,22.451092,22.270111,22.095158,21.953243,21.832262
20.64223,20.38623,20.171576,19.94044,19.990366,19.620932
20.228378,20.067278,19.944044,19.828209,19.719341,19.68534
19.888494,19.725336,19.611813,19.50634,19.391012,19.449726
19.696459,19.59364,19.509817,19.410225,19.356094,19.414312
19.416904,19.327501,19.236273,19.172985,19.142488,19.159538
19.302948,19.230427,19.190773,19.148762,19.10905,19.159182
19.311697,19.279625,19.245398,19.234749,19.19983,19.246405
19.303589,19.280567,19.272608,19.249454,19.229427,19.288506
19.276237,19.275932,19.273336,19.236372,19.240295,19.30957
19.261528,19.265268,19.252274,19.226685,19.234283,19.294636
19.255955,19.248112,19.243572,19.218994,19.215816,19.262653
19.24538,19.236032,19.236439,19.20198,19.192104,19.226135
19.22816,19.21851,19.21456,19.173687,19.161392,19.190277
19.20258,19.189106,19.179253,19.137955,19.126192,19.15539
19.173643,19.156195,19.143135,19.105135,19.095139,19.125824
19.14727,19.128044,19.115349,19.081856,19.074057,19.105705
19.124535,19.106047,19.09561,19.066217,19.061037,19.093163
19.10492,19.08888,19.081,19.055313,19.05274,19.085135
19.087763,19.068604,19.070333,19.014202,19.047554,19.64902
19.073458,19.11994,19.078327,19.081936,19.735424,19.993717
19.109451,19.148806,19.098381,19.740145,20.108725,20.283285
19.114466,19.15437,19.72365,20.036867,20.23746,20.479046
19.156986,19.743172,20.103872,20.254072,20.430035,20.655481
19.724293,20.066994,20.259068,20.386795,20.664673,20.751348
19.852077,20.014202,20.172781,20.28605,20.462006,20.405815
19.819605,19.987242,20.149172,20.23983,20.283386,20.263268
19.837646,20.018375,20.134357,20.161224,20.193037,20.182068
19.84407,19.983213,20.01361,20.036905,20.077812,20.068893
19.849623,19.926313,19.93953,19.969734,20.009666,20.022598
19.821526,19.881496,19.901115,19.927242,19.971296,19.998016
19.812733,19.878939,19.902891,19.92554,19.977262,19.992828
19.83692,19.90702,19.926514,19.951616,19.994919,20.014065
19.885925,19.954182,19.972614,19.992018,20.032658,20.05949
19.940445,20.002796,20.017784,20.03149,20.075409,20.09541
19.978823,20.031967,20.04607,20.056547,20.097921,20.108788
20.002474,20.050648,20.065975,20.070452,20.106714,20.116447
20.00857,20.05312,20.065308,20.061802,20.098763,20.111732
20.004026,20.042734,20.050697,20.044235,20.087019,20.102615
19.993938,20.026112,20.033524,20.03018,20.07769,20.096128
19.98539,20.016096,20.027775,20.029144,20.07967,20.101131
19.982494,20.017143,20.033266,20.039366,20.092295,20.114773
19.984684,20.024567,20.043114,20.053673,20.108225,20.130077
19.986553,20.029436,20.048992,20.062561,20.11752,20.135155
19.983345,20.027529,20.047703,20.061407,20.114264,20.12935
19.97878,20.02369,20.043621,20.054667,20.106081,20.12047
19.972525,20.016157,20.034111,20.042477,20.09382,20.108473
19.95361,19.994148,20.010242,20.016388,20.069431,20.084538
19.93523,19.974615,19.991156,19.997364,20.051918,20.069628
19.931826,19.973248,19.990679,19.998093,20.05486,20.08661
19.95148,19.995333,20.014515,20.02537,20.091839,20.129124
19.97487,20.019432,20.041832,20.061392,20.133236,20.1689
19.999174,20.04913,20.07955,20.105356,20.177486,20.210419
20.028625,20.08739,20.122307,20.15038,20.220505,20.249355
20.058903,20.122692,20.157146,20.184067,20.252047,20.27715
20.086033,20.14754,20.18076,20.206059,20.270918,20.281187
20.096455,20.154173,20.186106,20.207455,20.261509,20.2677
20.112288,20.169956,20.200018,20.212753,20.262161,20.271217
20.134398,20.18782,20.210106,20.218437,20.268269,20.280378
20.157606,20.20303,20.22098,20.229008,20.281248,20.296885
20.185186,20.225618,20.243334,20.253922,20.308104,20.326126
20.192968,20.230465,20.24759,20.26008,20.316639,20.331524
20.18489,20.222567,20.239626,20.254005,20.311417,20.32409
20.17631,20.214584,20.23013,20.2461,20.302517,20.315727
20.170877,20.207943,20.22116,20.23685,20.292665,20.307919
20.165655,20.20029,20.211401,20.22622,20.283125,20.299597
20.158169,20.190193,20.199926,20.21542,20.273806,20.290316
20.192953,20.214941,20.311123,20.369102,20.49876,20.503122
20.323837,20.365301,20.484741,20.63775,20.76502,20.869555
20.162212,20.219938,20.476295,20.638233,20.82883,20.865526
20.21656,20.41946,20.728764,20.895096,21.031084,21.067543
20.315426,20.56831,20.724865,20.82457,20.917578,20.938868
20.4762,20.620287,20.70002,20.795225,20.871202,20.87378
21.739418,21.893637,21.793093,21.788738,21.66546,21.542942
22.278471,22.188663,22.058458,22.092573,21.79747,21.627104
22.38821,22.354755,22.164223,21.98582,21.833622,21.658722
22.517857,22.41664,22.106249,21.965265,21.871712,21.71228
22.520319,22.297012,22.074709,22.022274,21.84765,21.725925
22.450678,22.310524,22.190804,22.12411,21.950195,21.865795
