MAE1,MAE2,MAE3,MAE4,MAE5,MAE6
20.6731,20.685076,20.659176,20.64436,20.990341,21.164412
20.660019,20.6804,20.633444,20.981867,21.200577,21.294415
20.66243,20.67409,20.972477,21.158163,21.261003,21.386028
20.682173,20.982235,21.19764,21.26215,21.353167,21.49358
20.976162,21.16885,21.261856,21.328491,21.468689,21.516737
21.295488,21.401598,21.494713,21.583223,21.661722,21.632439
21.42353,21.520052,21.60349,21.676023,21.669445,21.674715
21.513203,21.61813,21.675972,21.670462,21.692709,21.68977
21.740236,21.812435,21.81726,21.839064,21.854736,21.840208
21.731884,21.744026,21.734468,21.751665,21.747246,21.740616
21.686375,21.705229,21.710968,21.699244,21.706934,21.706919
21.704077,21.724346,21.720114,21.721062,21.725864,21.71115
21.708193,21.71771,21.714542,21.71636,21.708714,21.703651
21.71253,21.726303,21.728123,21.717625,21.716492,21.72146
21.73302,21.746693,21.743292,21.735645,21.743656,21.739712
21.732729,21.737867,21.733837,21.73219,21.737904,21.726898
21.723907,21.729591,21.7311,21.726364,21.728455,21.720423
21.721725,21.73073,21.730621,21.722193,21.725576,21.717646
21.720402,21.726627,21.721748,21.713827,21.718616,21.710209
21.706635,21.707876,21.70187,21.694387,21.700722,21.693228
21.693825,21.694382,21.690136,21.683577,21.691229,21.685747
21.6844,21.68589,21.682219,21.677347,21.685783,21.68081
21.675926,21.678528,21.674986,21.671267,21.680157,21.676285
21.658627,21.661602,21.6575,21.653599,21.664112,21.66029
21.633015,21.63618,21.631742,21.62766,21.639608,21.636091
21.603556,21.606802,21.602394,21.598312,21.610703,21.608166
21.572784,21.576378,21.57216,21.567608,21.58012,21.579313
21.543398,21.54773,21.54346,21.538471,21.551497,21.552649
21.515118,21.519894,21.515247,21.510357,21.524143,21.526873
21.486887,21.491938,21.487171,21.482536,21.496922,21.50114
21.458519,21.46408,21.459347,21.454689,21.469511,21.47514
21.430344,21.436491,21.431541,21.42658,21.441683,21.448578
21.40229,21.408741,21.403286,21.397802,21.413006,21.421156
21.374092,21.38054,21.374445,21.368252,21.383476,21.39297
21.345615,21.351902,21.345104,21.33811,21.353355,21.364275
21.317719,21.32363,21.316029,21.30836,21.323633,21.337557
21.290398,21.295874,21.28742,21.279299,21.295727,21.312609
21.26273,21.267422,21.258356,21.250532,21.268393,21.287773
21.234781,21.238785,21.229916,21.222645,21.241615,21.263624
21.207317,21.211039,21.202675,21.19578,21.215889,21.240456
21.180426,21.18375,21.175735,21.169224,21.190695,21.217693
21.168484,21.171946,21.164751,21.159683,21.182407,21.216228
21.172195,21.174559,21.1679,21.164738,21.191021,21.229387
21.178747,21.179197,21.173962,21.17305,21.203356,21.243572
21.18351,21.183859,21.181345,21.182428,21.216333,21.256224
21.1814,21.18296,21.182114,21.185099,21.2208,21.258583
21.180462,21.184273,21.184963,21.189325,21.22459,21.262327
21.189985,21.202793,21.278015,21.278229,21.362421,21.720455
21.2356,21.286764,21.350573,21.420626,21.839922,22.009844
21.206558,21.259218,21.381563,21.825539,22.023075,22.02771
21.215208,21.306877,21.839352,21.999199,22.016596,22.00292
21.299131,21.797453,21.949598,21.948595,21.952742,21.996834
21.784264,21.942442,21.883318,21.874895,21.934624,21.994976
22.345737,22.288506,22.19274,22.175318,22.168974,22.157753
22.481928,22.39996,22.32904,22.369083,22.229565,22.211704
22.503746,22.476662,22.434124,22.374939,22.284704,22.205582
22.551453,22.543152,22.418179,22.346802,22.281952,22.199202
22.617163,22.537962,22.407112,22.360622,22.275202,22.205967
