MAE1,MAE2,MAE3,MAE4,MAE5,MAE6
20.79949,20.938051,21.163668,21.289995,21.502426,21.678911
20.904833,21.041409,21.258976,21.43196,21.63459,21.694439
21.032248,21.17248,21.362349,21.503551,21.591629,21.364264
21.082094,21.211388,21.4085,21.420544,21.36727,21.277403
21.111948,21.265427,21.356462,21.299294,21.304428,21.390377
21.537216,21.66226,21.566303,21.500267,21.518566,22.247572
21.62363,21.541843,21.4636,21.463806,21.965933,22.183554
21.637333,21.641575,21.629566,22.120676,22.321026,22.455296
21.516254,21.580137,21.943012,22.168407,22.175472,21.831146
21.493837,21.873203,22.068626,22.066996,21.765348,21.543478
21.902975,22.089943,22.073126,21.807571,21.631035,21.602757
22.331463,22.331217,22.029009,21.853924,21.780254,21.785526
22.143354,21.872562,21.69879,21.641365,21.61573,21.61877
21.854317,21.741707,21.667097,21.675268,21.655193,21.665724
21.653374,21.613659,21.593334,21.606575,21.589273,21.56796
21.47201,21.470556,21.467234,21.463505,21.460867,21.428402
21.36164,21.376047,21.377289,21.380642,21.381378,21.357496
21.363089,21.385557,21.388147,21.394697,21.391169,21.39784
21.279716,21.293297,21.292156,21.296436,21.320328,21.32609
21.14231,21.156712,21.167645,21.189867,21.238813,21.243076
21.152006,21.21715,21.282473,21.240265,21.298542,22.448505
20.95715,21.078909,21.082369,21.177958,22.248293,22.695898
21.070833,21.230236,21.285177,22.418137,22.822945,23.016989
21.214817,21.27973,22.299934,22.650074,22.764736,22.201704
21.20529,22.244095,22.622261,22.661444,22.03065,21.558863
22.137823,22.520802,22.622952,22.006233,21.671364,21.632513
22.595385,22.721092,21.95382,21.636549,21.57668,21.63161
22.514107,21.774315,21.520647,21.441929,21.462713,21.169918
21.66595,21.40536,21.301243,21.287064,21.048906,20.92148
21.285814,21.200426,21.11263,20.90794,20.766214,20.63518
21.038769,20.980698,20.739248,20.581377,20.493387,20.40508
20.719614,20.553646,20.36145,20.2622,20.164715,20.113388
20.258448,20.138258,19.998169,19.91959,19.833977,19.81855
20.108208,20.055,19.92398,19.866611,19.795465,19.82283
20.07713,20.010857,19.914412,19.879864,19.826195,19.838688
20.04522,19.989458,19.930456,19.898304,19.865225,19.863573
20.047735,20.011099,19.96624,19.925241,19.898348,19.897966
20.024427,19.994642,19.943077,19.892496,19.86597,19.875105
19.999474,19.963203,19.90555,19.850504,19.821358,19.842867
19.99531,19.952805,19.893932,19.842413,19.81607,19.839077
19.986156,19.938782,19.882233,19.833597,19.80971,19.830366
19.962446,19.913898,19.861212,19.8101,19.789043,19.81215
19.938694,19.890717,19.83843,19.787966,19.770802,19.797556
19.918644,19.87032,19.8185,19.773205,19.759241,19.788
19.900732,19.853712,19.806496,19.764551,19.753403,19.784794
19.885258,19.842915,19.801588,19.760183,19.752968,19.78853
19.868793,19.83307,19.796242,19.7555,19.753077,19.794878
19.851984,19.82236,19.788729,19.749638,19.75162,19.800161
19.835657,19.811752,19.781254,19.744854,19.750246,19.804245
19.82018,19.802303,19.776108,19.742973,19.749907,19.807714
19.805984,19.793509,19.771067,19.740778,19.746994,19.806181
19.777363,19.750576,19.768238,19.716097,19.73205,20.100145
19.715252,19.74576,19.7249,19.701452,20.061825,20.2105
19.70202,19.728413,19.680944,20.0064,20.194464,20.300406
19.657211,19.663942,19.975178,20.075893,20.174162,20.3047
19.659168,19.968676,20.121435,20.177952,20.259369,20.378027
19.954775,20.115881,20.20232,20.236279,20.348125,20.409138
20.21061,20.309494,20.372448,20.427631,20.511847,20.46743
20.324533,20.404655,20.468668,20.516188,20.521738,20.527157
