MAE1,MAE2,MAE3,MAE4,MAE5,MAE6
21.695623,21.69165,21.688602,21.681026,21.672688,21.66451
21.69165,21.688602,21.681026,21.672688,21.66451,21.656425
21.688602,21.681026,21.672688,21.66451,21.656425,21.64187
21.681026,21.672688,21.66451,21.656425,21.64187,21.61982
21.672688,21.66451,21.656425,21.64187,21.61982,21.59283
21.66451,21.656425,21.64187,21.61982,21.59283,21.563503
21.656425,21.64187,21.61982,21.59283,21.563503,21.534304
21.64187,21.61982,21.59283,21.563503,21.534304,21.505924
21.61982,21.59283,21.563503,21.534304,21.505924,21.478155
21.59283,21.563503,21.534304,21.505924,21.478155,21.450525
21.563503,21.534304,21.505924,21.478155,21.450525,21.422882
21.534304,21.505924,21.478155,21.450525,21.422882,21.395264
21.505924,21.478155,21.450525,21.422882,21.395264,21.367708
21.478155,21.450525,21.422882,21.395264,21.367708,21.340216
21.450525,21.422882,21.395264,21.367708,21.340216,21.31261
21.422882,21.395264,21.367708,21.340216,21.31261,21.284878
21.395264,21.367708,21.340216,21.31261,21.284878,21.25707
21.367708,21.340216,21.31261,21.284878,21.25707,21.229229
21.340216,21.31261,21.284878,21.25707,21.229229,21.201353
21.31261,21.284878,21.25707,21.229229,21.201353,21.173435
21.284878,21.25707,21.229229,21.201353,21.173435,21.158384
21.25707,21.229229,21.201353,21.173435,21.158384,21.155731
21.229229,21.201353,21.173435,21.158384,21.155731,21.158703
21.201353,21.173435,21.158384,21.155731,21.158703,21.162565
21.173435,21.158384,21.155731,21.158703,21.162565,21.16125
21.158384,21.155731,21.158703,21.162565,21.16125,21.160387
21.155731,21.158703,21.162565,21.16125,21.160387,21.164783
21.158703,21.162565,21.16125,21.160387,21.164783,21.17377
21.162565,21.16125,21.160387,21.164783,21.17377,21.185028
21.16125,21.160387,21.164783,21.17377,21.185028,21.197227
21.160387,21.164783,21.17377,21.185028,21.197227,21.210249
21.164783,21.17377,21.185028,21.197227,21.210249,21.224327
21.17377,21.185028,21.197227,21.210249,21.224327,22.306767
21.185028,21.197227,21.210249,21.224327,22.306767,22.772505
21.197227,21.210249,21.224327,22.306767,22.772505,22.810097
21.210249,21.224327,22.306767,22.772505,22.810097,22.810177
21.224327,22.306767,22.772505,22.810097,22.810177,22.810152
22.306767,22.772505,22.810097,22.810177,22.810152,22.810116
22.772505,22.810097,22.810177,22.810152,22.810116,22.809977
22.810097,22.810177,22.810152,22.810116,22.809977,22.809977
22.810177,22.810152,22.810116,22.809977,22.809977,22.809982
22.810152,22.810116,22.809977,22.809977,22.809982,22.809986
22.810116,22.809977,22.809977,22.809982,22.809986,22.809986
22.809977,22.809977,22.809982,22.809986,22.809986,22.80999
